,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d,bird_name
10861,4,2014-01-01 21:50:06+00,851,-149.917221527516,30.260097100000003,-9.7102628,0.401995024844836,Eric
10862,5,2014-01-01 22:20:32+00,851,41.42060986332061,30.2600462,-9.711041699999999,0.35805027579936294,Eric
10863,8,2014-01-01 22:50:21+00,851,112.09843151825399,30.260057899999996,-9.7116355,0.523259018078045,Eric
10864,14,2014-01-01 23:20:13+00,851,168.370768385021,30.259868199999996,-9.711733,0.85146931829632,Eric
10865,14,2014-01-01 23:50:05+00,851,-176.856228134191,30.2597137,-9.7111433,1.33660016459673,Eric
10866,9,2014-01-02 00:19:57+00,851,163.752668926593,30.259646000000004,-9.7101985,0.828070045346407,Eric
10867,0,2014-01-02 00:50:04+00,851,-159.70810973284298,30.260014899999998,-9.7101319,0.403112887414928,Eric
10868,3,2014-01-02 01:20:26+00,851,-70.5741242166727,30.2603031,-9.7079412,0.302654919008431,Eric
10869,1,2014-01-02 01:50:30+00,851,130.48243024186002,30.2609562,-9.7077581,0.388973006775535,Eric
10870,-5,2014-01-02 02:23:07+00,851,-62.698998614485205,30.2609092,-9.7073379,0.84308955633432,Eric
10871,3,2014-01-02 02:53:12+00,851,-41.24316334435311,30.260816499999997,-9.7065966,1.16970081644838,Eric
10872,8,2014-01-02 03:08:13+00,851,129.802422427552,30.2608963,-9.704922999999999,3.91760130692239,Eric
10873,-3,2014-01-02 03:23:11+00,851,-61.229979630089,30.263555199999995,-9.7021883,1.69729196074217,Eric
10874,-6,2014-01-02 03:38:15+00,851,-108.0164036959,30.264844899999996,-9.7025267,2.5942243542145698,Eric
10875,0,2014-01-02 03:53:38+00,851,-70.4509388586166,30.266047600000004,-9.702837400000002,0.7134423592694791,Eric
10876,-2,2014-01-02 04:08:46+00,851,-176.470814117412,30.266851899999995,-9.7029966,1.40911319630468,Eric
10877,-9,2014-01-02 04:23:41+00,851,-171.42290744686198,30.2673936,-9.7027905,0.785175139698144,Eric
10878,-4,2014-01-02 04:38:36+00,851,95.63292919477291,30.2676781,-9.7024131,0.8881441324469809,Eric
10879,-9,2014-01-02 04:54:07+00,851,-169.587675156008,30.2680701,-9.7022972,0.39560080889705,Eric
10880,-11,2014-01-02 05:09:00+00,851,58.6660689799586,30.268603999999996,-9.7023467,1.9333132182861599,Eric
10881,-13,2014-01-02 05:23:57+00,851,52.4842175502252,30.2691767,-9.702460499999999,2.21379764206216,Eric
10882,-7,2014-01-02 05:38:53+00,851,103.451152381549,30.269401399999996,-9.7025618,2.05625873858326,Eric
10883,-4,2014-01-02 05:53:49+00,851,119.848244555079,30.2697744,-9.7026834,1.08558739860041,Eric
10884,-7,2014-01-02 06:08:55+00,851,55.3394708424731,30.269601,-9.703136599999999,2.18215489825997,Eric
10885,0,2014-01-02 06:24:33+00,851,166.906635370776,30.2704772,-9.702617300000002,0.259422435421457,Eric
10886,0,2014-01-02 06:39:24+00,851,-21.828637715352997,30.270476799999997,-9.7032189,0.982496819333274,Eric
10887,0,2014-01-02 06:54:23+00,851,-69.4712272405328,30.272744399999997,-9.7626288,11.8547543205247,Eric
10888,9,2014-01-02 07:09:18+00,851,-43.6991609428483,30.2763591,-9.7884523,8.040055969954441,Eric
10889,45,2014-01-02 07:24:19+00,851,118.78259586528,30.2927147,-9.7541761,9.14197462258565,Eric
10890,5,2014-01-02 07:39:11+00,851,162.18158712707898,30.282282399999996,-9.7218314,2.20782698597512,Eric
10891,82,2014-01-02 07:54:07+00,851,60.2517855203355,30.288641,-9.660337400000001,8.20288973472154,Eric
10892,4,2014-01-02 08:09:04+00,851,16.352929969378,30.3566674,-9.6346224,5.6067994435328306,Eric
10893,4,2014-01-02 08:24:00+00,851,-166.025235145976,30.421385200000003,-9.6361208,0.0761577310586391,Eric
10894,13,2014-01-02 08:38:52+00,851,151.197524099841,30.421348300000002,-9.6361226,0.776208734813001,Eric
10895,4,2014-01-02 08:53:52+00,851,-172.796439792404,30.438479100000002,-9.6503823,2.03420746237939,Eric
10896,34,2014-01-02 09:08:59+00,851,-42.6327937867081,30.439794199999998,-9.651037400000002,0.6129437168288779,Eric
10897,3,2014-01-02 09:24:25+00,851,-114.456474758908,30.4400147,-9.6510675,0.616198020120156,Eric
10898,1,2014-01-02 09:39:25+00,851,116.44633032032301,30.439967499999998,-9.650922300000001,1.62806633771478,Eric
10899,14,2014-01-02 09:54:42+00,851,143.01024068541798,30.434732300000004,-9.6543799,4.27375712927162,Eric
10900,3,2014-01-02 10:10:09+00,851,-100.073926178843,30.4350332,-9.6489492,0.292061637330205,Eric
10901,3,2014-01-02 10:25:00+00,851,-151.183922610333,30.435300899999998,-9.649209800000001,0.5,Eric
10902,3,2014-01-02 10:39:58+00,851,89.85438762871959,30.4353075,-9.648965400000002,2.5388580109962797,Eric
10903,22,2014-01-02 10:54:56+00,851,-142.444498793335,30.4352679,-9.648719900000001,1.61523992025953,Eric
10904,-30,2014-01-02 11:09:50+00,851,-160.650769338266,30.438419300000003,-9.6499936,1.19854077944808,Eric
10905,6,2014-01-02 11:24:44+00,851,-79.4149040399472,30.4384512,-9.6500418,0.18384776310850198,Eric
10906,9,2014-01-02 11:39:41+00,851,-102.22393606518101,30.4384247,-9.6499106,1.24807852317072,Eric
10907,-172,2014-01-02 11:54:38+00,851,17.5501737056027,30.438645899999997,-9.6486943,0.474236228055175,Eric
10908,-166,2014-01-02 12:09:32+00,851,-147.055206879777,30.4384528,-9.6490984,0.136014705087354,Eric
10909,-137,2014-01-02 12:24:31+00,851,19.502910105596303,30.4382757,-9.6493494,0.7961155694998059,Eric
10910,-101,2014-01-02 12:39:27+00,851,-8.628684893100951,30.438362899999994,-9.6493267,1.9830532015051898,Eric
10911,-20,2014-01-02 12:54:30+00,851,-98.8117927934322,30.4385026,-9.649668,1.53941547348336,Eric
10912,25,2014-01-02 13:10:03+00,851,-15.712439847939,30.4384962,-9.649581,1.61,Eric
10913,15,2014-01-02 13:25:02+00,851,-56.306217037778,30.4385409,-9.6496103,0.6935416353759879,Eric
10914,23,2014-01-02 13:40:00+00,851,-32.8176185844312,30.441291399999997,-9.651385300000001,1.21037184369102,Eric
10915,152,2014-01-02 13:55:07+00,851,-54.579042137014106,30.4408971,-9.6510853,13.1529464379659,Eric
10916,46,2014-01-02 14:10:04+00,851,1.9919424661390301,30.4411751,-9.6512969,0.478539444560216,Eric
10917,-143,2014-01-02 14:25:01+00,851,-137.766040177211,30.4423232,-9.6514926,0.281602556806574,Eric
10918,98,2014-01-02 14:39:56+00,851,78.5184544121161,30.4395903,-9.650627900000002,0.610327780786685,Eric
10919,84,2014-01-02 14:55:16+00,851,-61.3526226559955,30.4366868,-9.6536129,1.5289865924853603,Eric
10920,82,2014-01-02 15:10:07+00,851,-48.8457109447225,30.4366348,-9.648461099999999,0.9800510190801289,Eric
10921,53,2014-01-02 15:25:02+00,851,-52.682239201955795,30.436715399999997,-9.648289,1.88310913119766,Eric
10922,47,2014-01-02 15:39:57+00,851,157.024607867365,30.440082399999998,-9.6507273,0.28319604517012603,Eric
10923,25,2014-01-02 15:55:30+00,851,159.79595941275,30.440457199999997,-9.651394300000002,0.39115214431215894,Eric
10924,13,2014-01-02 16:10:23+00,851,-65.9963095480598,30.4398761,-9.650872900000001,1.3185598204101299,Eric
10925,62,2014-01-02 16:25:29+00,851,-77.3933440481916,30.4517456,-9.6589603,9.284314729693302,Eric
10926,54,2014-01-02 16:40:32+00,851,3.2100034277524503,30.484963800000003,-9.671044699999998,1.56818366271301,Eric
10927,-23,2014-01-02 16:55:36+00,851,158.469506650692,30.487568,-9.6752686,0.734302390027433,Eric
10928,-38,2014-01-02 17:10:39+00,851,-155.442661309145,30.4876308,-9.6753804,9.613792175827392,Eric
10929,44,2014-01-02 17:25:33+00,851,97.143521504742,30.487242900000002,-9.6753406,17.712300810453698,Eric
10930,130,2014-01-02 17:40:31+00,851,141.110392408434,30.482410700000003,-9.675026800000001,6.1265732673330495,Eric
10931,60,2014-01-02 17:55:25+00,851,-74.3835786156195,30.4413086,-9.6524851,0.264007575648882,Eric
10932,6,2014-01-02 18:10:38+00,851,-109.806520321557,30.440375,-9.6514509,0.256124969497314,Eric
10933,-2,2014-01-02 18:26:09+00,851,-146.112286705017,30.439819899999996,-9.6511934,0.20880613017821104,Eric
10934,16,2014-01-02 18:41:02+00,851,169.240315410705,30.4303239,-9.643070199999999,0.24041630560342603,Eric
10935,12,2014-01-02 18:55:57+00,851,-162.47739310272,30.4296774,-9.6436235,0.427200187265877,Eric
10936,3,2014-01-02 19:10:52+00,851,-172.433707687501,30.4296723,-9.6436257,0.332866339541865,Eric
10937,9,2014-01-02 19:25:50+00,851,-175.67603303482497,30.4296517,-9.643590099999999,0.228035085019828,Eric
10938,2,2014-01-02 19:40:51+00,851,-171.957350081026,30.429586800000003,-9.6436106,0.31622776601683805,Eric
10939,13,2014-01-02 19:55:41+00,851,173.56090976429698,30.4297228,-9.6435873,0.600333240792145,Eric
10940,2,2014-01-02 20:10:39+00,851,-103.052333507471,30.4297538,-9.6436727,0.24,Eric
10941,22,2014-01-02 20:25:34+00,851,,30.4297277,-9.643464,,Eric
10942,9,2014-01-02 20:40:44+00,851,5.421192021138741,30.4298158,-9.6435528,0.560892146495206,Eric
10943,20,2014-01-02 20:56:08+00,851,,30.4305609,-9.6431712,,Eric
10944,14,2014-01-02 21:26:04+00,851,-153.937714444794,30.430519699999998,-9.643180599999999,0.7725283166331189,Eric
10945,19,2014-01-02 21:55:57+00,851,168.92535609507098,30.4305516,-9.643151699999999,0.05,Eric
10946,27,2014-01-02 22:25:48+00,851,86.89994502402081,30.4305225,-9.6431765,3.39249170964352,Eric
10947,15,2014-01-02 22:55:41+00,851,141.136723872246,30.430533399999998,-9.643116099999999,0.519711458407451,Eric
10948,-29,2014-01-02 23:25:49+00,851,-1.09950450889438,30.430746799999998,-9.643028300000001,1.68181449631046,Eric
10949,18,2014-01-02 23:56:09+00,851,-79.4680625129971,30.4305548,-9.6432185,1.4681961721786398,Eric
10950,15,2014-01-03 00:26:20+00,851,109.493945668099,30.430359600000003,-9.6427993,5.11300303148746,Eric
10951,16,2014-01-03 00:56:14+00,851,-94.03242991722851,30.4302114,-9.6428146,0.5889821729050889,Eric
10952,9,2014-01-03 01:26:05+00,851,133.610569159726,30.430159200000002,-9.642850300000001,2.56048823469275,Eric
10953,14,2014-01-03 01:56:27+00,851,-64.1899611517597,30.4302102,-9.6428166,0.619838688692469,Eric
10954,43,2014-01-03 02:26:56+00,851,135.611795725245,30.4302027,-9.642899900000002,0.244131112314674,Eric
10955,18,2014-01-03 02:56:45+00,851,120.37526168321001,30.430220199999997,-9.6428195,0.5661271941887261,Eric
10956,13,2014-01-03 03:11:40+00,851,32.9021756084482,30.4302714,-9.6428582,0.268700576850888,Eric
10957,58,2014-01-03 03:26:39+00,851,90.43703776728321,30.4302684,-9.6427827,8.718881809039509,Eric
10958,10,2014-01-03 03:41:32+00,851,166.48336317256098,30.430178700000003,-9.6428254,0.101980390271856,Eric
10959,25,2014-01-03 03:56:32+00,851,170.30476413231,30.4302413,-9.6427894,1.24277914369368,Eric
10960,20,2014-01-03 04:11:27+00,851,134.69541977234,30.430254499999997,-9.6428526,0.624259561400544,Eric
10961,12,2014-01-03 04:26:38+00,851,44.533598493084796,30.4302184,-9.6428429,0.13,Eric
10962,5,2014-01-03 04:42:02+00,851,-169.592895113242,30.4302549,-9.642907600000001,0.339558536926993,Eric
10963,13,2014-01-03 04:57:29+00,851,-138.376275887822,30.4302663,-9.6429647,1.3977839604173503,Eric
10964,10,2014-01-03 05:12:30+00,851,40.2846615908822,30.430209499999997,-9.6429804,2.9732978323740094,Eric
10965,23,2014-01-03 05:27:26+00,851,39.3094801352063,30.4302045,-9.6429792,1.1539497389401299,Eric
10966,22,2014-01-03 05:42:21+00,851,-160.96498372968202,30.430240899999998,-9.6429636,0.0447213595499958,Eric
10967,22,2014-01-03 05:57:19+00,851,-123.628418365616,30.4302151,-9.6428756,1.14337220536446,Eric
10968,38,2014-01-03 06:12:14+00,851,101.214316562377,30.4302564,-9.6429769,0.771621668954417,Eric
10969,48,2014-01-03 06:27:57+00,851,96.3043064120841,30.430151799999997,-9.643023199999998,0.34828149534535996,Eric
10970,39,2014-01-03 06:42:52+00,851,178.18898228342601,30.4302424,-9.6430469,0.9476286192385709,Eric
10971,11,2014-01-03 06:57:50+00,851,86.7874032860005,30.4302687,-9.6429016,0.389486841883009,Eric
10972,2,2014-01-03 07:12:43+00,851,112.47467573423401,30.4377562,-9.6509802,0.42190046219458,Eric
10973,-321,2014-01-03 07:27:42+00,851,78.9247142935433,30.437213300000003,-9.6490142,0.9706183596038149,Eric
10974,-377,2014-01-03 07:42:37+00,851,109.12107590241501,30.438924800000002,-9.6483165,1.17273185340895,Eric
10975,-165,2014-01-03 07:57:34+00,851,-157.897848110166,30.437634000000003,-9.6491085,0.40224370722237496,Eric
10976,-256,2014-01-03 08:12:30+00,851,25.1372762031909,30.4375338,-9.648799,1.22413234578619,Eric
10977,-228,2014-01-03 08:27:27+00,851,6.02061634562552,30.437874199999996,-9.6488911,0.574891294072192,Eric
10978,-193,2014-01-03 08:42:23+00,851,29.5414502343047,30.4399419,-9.650243199999998,1.47122398022871,Eric
10979,3,2014-01-03 08:57:35+00,851,20.2922940385031,30.4397868,-9.6509901,0.294108823397055,Eric
10980,6,2014-01-03 09:12:29+00,851,-67.3320314585109,30.4399298,-9.6510372,1.48946299047677,Eric
10981,-4,2014-01-03 09:27:35+00,851,-101.640888025349,30.4314316,-9.6636179,1.3790213921473402,Eric
10982,17,2014-01-03 09:42:48+00,851,100.49779192585501,30.432915,-9.648649699999998,2.7829840100151495,Eric
10983,45,2014-01-03 09:58:02+00,851,-146.471556184055,30.4324844,-9.649046400000001,9.64815526409064,Eric
10984,7,2014-01-03 10:13:29+00,851,20.5482876572871,30.433934700000002,-9.648068499999999,0.7472616676907758,Eric
10985,10,2014-01-03 10:28:30+00,851,161.713233618377,30.434005100000004,-9.6480491,0.361247837363769,Eric
10986,27,2014-01-03 10:43:24+00,851,-125.80064910316901,30.4339559,-9.648076699999999,0.258069758011279,Eric
10987,21,2014-01-03 10:58:22+00,851,-17.794323387937396,30.4339691,-9.648028,0.500399840127872,Eric
10988,15,2014-01-03 11:13:21+00,851,-103.004313499306,30.433943499999998,-9.6480738,4.61424966814757,Eric
10989,-213,2014-01-03 11:28:15+00,851,169.01285281956498,30.4351185,-9.6477318,4.572657870429411,Eric
10990,-363,2014-01-03 11:43:11+00,851,-173.75850990593003,30.435132799999998,-9.647152,0.0282842712474619,Eric
10991,-247,2014-01-03 11:58:05+00,851,77.0744291298028,30.4349674,-9.6469117,10.455854819191,Eric
10992,-190,2014-01-03 12:13:04+00,851,-21.6375747332759,30.439525899999996,-9.6499066,2.96743997411911,Eric
10993,-150,2014-01-03 12:27:58+00,851,102.70195014827699,30.4391407,-9.649538699999999,0.5131276644267,Eric
10994,-97,2014-01-03 12:43:07+00,851,76.46235659355021,30.439169500000002,-9.6492299,6.3075827382603595,Eric
10995,21,2014-01-03 12:58:38+00,851,43.3595987803889,30.434717699999997,-9.6572289,0.4517742799230611,Eric
10996,10,2014-01-03 13:14:09+00,851,172.791481281576,30.4356212,-9.6484917,0.440113621693308,Eric
10997,9,2014-01-03 13:29:14+00,851,-167.129504074766,30.435573100000003,-9.6481776,0.15,Eric
10998,14,2014-01-03 13:44:25+00,851,117.585881411689,30.4356126,-9.6484725,0.17088007490635096,Eric
10999,10,2014-01-03 13:59:37+00,851,-85.254649778537,30.435658899999996,-9.648444999999999,0.272946881279124,Eric
11000,2,2014-01-03 14:14:49+00,851,-63.2865861318686,30.438432399999996,-9.649619300000001,1.5316984037335801,Eric
11001,4,2014-01-03 14:30:01+00,851,-57.252591383276,30.4384142,-9.6496265,0.31016124838541603,Eric
11002,1,2014-01-03 14:45:13+00,851,-70.79641331401959,30.438448100000002,-9.6496683,0.47381430961928495,Eric
11003,25,2014-01-03 15:00:39+00,851,-21.5349504312913,30.438458299999997,-9.6493765,0.23086792761230399,Eric
11004,24,2014-01-03 15:15:40+00,851,63.88899064177689,30.438501799999997,-9.6493798,2.7647965567108197,Eric
11005,17,2014-01-03 15:30:36+00,851,118.13222202906799,30.4384914,-9.6494092,0.10770329614268999,Eric
11006,7,2014-01-03 15:45:33+00,851,-62.7479953097731,30.4384963,-9.6494821,0.299666481275434,Eric
11007,3,2014-01-03 16:00:38+00,851,-64.4230140205163,30.4384919,-9.6494635,1.67705098312484,Eric
11008,28,2014-01-03 16:16:09+00,851,-38.9077250984753,30.4402299,-9.650802699999998,0.31622776601683805,Eric
11009,10,2014-01-03 16:31:09+00,851,24.8137500647588,30.439928000000002,-9.6509913,0.544058820349418,Eric
11010,4,2014-01-03 16:46:05+00,851,-124.573567783181,30.4367561,-9.655262800000001,0.196468827043885,Eric
11011,8,2014-01-03 17:01:01+00,851,8.91584800201176,30.436171999999996,-9.648880199999999,1.97185192141804,Eric
11012,19,2014-01-03 17:15:57+00,851,-19.4683278899809,30.4360022,-9.648876199999998,1.82043950737178,Eric
11013,-24,2014-01-03 17:30:53+00,851,-12.813840776249402,30.430232399999998,-9.6430254,0.150332963783729,Eric
11014,135,2014-01-03 17:45:51+00,851,22.8878856622847,30.4301717,-9.6434364,3.29369093874941,Eric
11015,-67,2014-01-03 18:00:45+00,851,-31.9708222248022,30.431340600000002,-9.6448287,2.50449595727364,Eric
11016,28,2014-01-03 18:16:09+00,851,-110.04348194184601,30.430499100000002,-9.6431215,0.106301458127346,Eric
11017,13,2014-01-03 18:31:09+00,851,148.754251812477,30.430494399999997,-9.6431345,0.26076809620810604,Eric
11018,25,2014-01-03 18:46:05+00,851,179.981565469381,30.4305065,-9.6431426,0.598414572015087,Eric
11019,29,2014-01-03 19:01:00+00,851,-151.442639346041,30.430493300000002,-9.642958199999999,0.37215588131856797,Eric
11020,43,2014-01-03 19:15:57+00,851,114.555657705711,30.430221600000003,-9.6429204,1.08724422279449,Eric
11021,21,2014-01-03 19:30:56+00,851,-144.724396010275,30.430225699999998,-9.6429739,0.564623768539724,Eric
11022,22,2014-01-03 19:46:01+00,851,153.29174242855498,30.4302381,-9.642986500000001,0.577234787586473,Eric
11023,50,2014-01-03 20:01:01+00,851,31.650155696560503,30.430178700000003,-9.6429559,1.6571059109181898,Eric
11024,21,2014-01-03 20:16:18+00,851,2.95819409259687,30.430256899999996,-9.643063699999999,4.0912100899367205,Eric
11025,14,2014-01-03 20:31:12+00,851,31.6764822687219,30.4302418,-9.642849400000001,3.4885527085024797,Eric
11026,14,2014-01-03 20:46:38+00,851,112.483663184972,30.430212199999996,-9.6429138,0.14142135623731,Eric
11027,10,2014-01-03 21:16:30+00,851,25.5915206346553,30.430299800000004,-9.6427806,2.2858915109864704,Eric
11028,4,2014-01-03 21:46:21+00,851,134.68591523230802,30.430184499999996,-9.6428118,0.46173585522460797,Eric
11029,21,2014-01-03 22:16:15+00,851,178.558912730922,30.4301636,-9.6428159,0.10816653826392,Eric
11030,21,2014-01-03 22:46:05+00,851,159.222089798668,30.4300651,-9.6426949,0.058309518948452994,Eric
11031,23,2014-01-03 23:16:08+00,851,-167.198494348711,30.4300717,-9.642634,0.5263078946776311,Eric
11032,22,2014-01-03 23:46:39+00,851,-136.273304041044,30.430082799999997,-9.642652499999999,0.16763054614240197,Eric
11033,26,2014-01-04 00:16:28+00,851,169.839783503834,30.4301219,-9.642655,0.9800510190801289,Eric
11034,20,2014-01-04 00:46:21+00,851,-95.1738804538105,30.430095399999995,-9.6427234,1.41449637680695,Eric
11035,15,2014-01-04 01:16:15+00,851,-96.322946087861,30.430116499999997,-9.6426567,0.0761577310586391,Eric
11036,18,2014-01-04 01:46:06+00,851,-172.703159393713,30.430108500000003,-9.6426575,0.13,Eric
11037,18,2014-01-04 02:16:32+00,851,130.779410550138,30.430071999999996,-9.642692599999998,0.19313207915828,Eric
11038,25,2014-01-04 02:46:24+00,851,-173.938724240047,30.430085,-9.642694500000001,0.295465734053883,Eric
11039,10,2014-01-04 03:01:19+00,851,-2.57806140202235,30.430113199999997,-9.642694500000001,2.24153964943741,Eric
11040,7,2014-01-04 03:16:15+00,851,173.34210052135398,30.429929700000002,-9.6426915,0.434165866921848,Eric
11041,-14,2014-01-04 03:31:13+00,851,171.19920521711,30.4298973,-9.642662800000002,2.3992707225321603,Eric
11042,-36,2014-01-04 03:46:06+00,851,-153.561344165636,30.429797399999998,-9.6428131,10.734887051105801,Eric
11043,8,2014-01-04 04:01:02+00,851,-171.233635038636,30.429948699999997,-9.6427021,0.622253967444162,Eric
11044,35,2014-01-04 04:15:57+00,851,-37.13553404790021,30.4300653,-9.6426626,2.01427406278292,Eric
11045,17,2014-01-04 04:31:26+00,851,-80.4518574303211,30.430057899999998,-9.6426998,0.0509901951359279,Eric
11046,26,2014-01-04 04:46:21+00,851,-18.4914947304604,30.4300456,-9.642697,1.3671868928570101,Eric
11047,20,2014-01-04 05:01:16+00,851,84.6304019105725,30.430055600000003,-9.6426918,0.21189620100417103,Eric
11048,21,2014-01-04 05:16:14+00,851,164.806420432405,30.430026399999996,-9.6426975,0.57974132162543,Eric
11049,26,2014-01-04 05:31:09+00,851,178.64044405477,30.430030900000002,-9.6426929,0.120415945787923,Eric
11050,11,2014-01-04 05:46:04+00,851,-23.2427091029983,30.4300447,-9.6426886,0.296816441593117,Eric
11051,26,2014-01-04 06:01:02+00,851,55.0085183030801,30.430005199999997,-9.6426253,4.50794853564235,Eric
11052,25,2014-01-04 06:15:58+00,851,-163.913199224451,30.4302223,-9.6428017,0.498196748283246,Eric
11053,-9,2014-01-04 06:30:52+00,851,-163.968128242225,30.4301952,-9.6428837,0.351140997321589,Eric
11054,-2,2014-01-04 06:45:52+00,851,-162.981528267067,30.4300249,-9.642821699999999,5.318430219529071,Eric
11055,25,2014-01-04 07:00:45+00,851,-88.21200987607772,30.430190600000003,-9.6428427,0.827647267862342,Eric
11056,15,2014-01-04 07:15:41+00,851,-74.770954448528,30.4301837,-9.642863400000001,2.7663152387246095,Eric
11057,8,2014-01-04 07:30:36+00,851,-149.477626855727,30.4353093,-9.649103199999999,0.120415945787923,Eric
11058,-170,2014-01-04 07:45:33+00,851,21.144893201530603,30.4346425,-9.6485763,5.32634959423431,Eric
11059,0,2014-01-04 08:01:02+00,851,-164.709622535357,30.4349837,-9.6492748,0.053851648071344994,Eric
11060,0,2014-01-04 08:15:57+00,851,-85.65941709084579,30.4373583,-9.649887699999999,0.5813776741499449,Eric
11061,-3,2014-01-04 08:30:52+00,851,86.6032524677491,30.437405199999997,-9.6498221,1.7962739212046697,Eric
11062,2,2014-01-04 08:45:49+00,851,-96.24119283468809,30.437383,-9.64988,0.9259049627256569,Eric
11063,-28,2014-01-04 09:00:58+00,851,31.1518245103927,30.439960499999998,-9.650967800000002,3.24098750383274,Eric
11064,-19,2014-01-04 09:16:22+00,851,-67.5779732938941,30.4313762,-9.6629326,2.2726636354727003,Eric
11065,16,2014-01-04 09:31:38+00,851,-133.63886725555702,30.4348657,-9.649561300000002,1.8895766721676002,Eric
11066,-18,2014-01-04 09:46:48+00,851,4.28736649965869,30.4352881,-9.6494278,2.40054160555488,Eric
11067,20,2014-01-04 10:02:02+00,851,-106.256172741043,30.435776500000003,-9.6496775,1.41209064864831,Eric
11068,-19,2014-01-04 10:17:12+00,851,12.494265699855198,30.4359542,-9.649495199999999,4.86310600336863,Eric
11069,4,2014-01-04 10:32:27+00,851,-23.2348191519155,30.4399995,-9.651142300000002,3.47207430796059,Eric
11070,39,2014-01-04 10:47:37+00,851,-118.72367032442,30.439807300000002,-9.651217599999999,0.898109124772708,Eric
11071,74,2014-01-04 11:04:39+00,851,78.9808847235502,30.4310222,-9.6585739,7.37451015322374,Eric
11072,3,2014-01-04 11:20:08+00,851,-101.89767470995399,30.436175199999997,-9.6491142,0.0854400374531753,Eric
11073,0,2014-01-04 11:35:09+00,851,-115.556346189997,30.4399434,-9.651044599999999,0.320624390837628,Eric
11074,-8,2014-01-04 11:50:06+00,851,119.244031647908,30.4399484,-9.6510423,2.6873220871343304,Eric
11075,4,2014-01-04 12:05:05+00,851,-123.492602728936,30.4347952,-9.657518199999998,1.5367498169838798,Eric
11076,3,2014-01-04 12:19:57+00,851,23.9359296836584,30.436916399999998,-9.6496483,0.176918060129541,Eric
11077,7,2014-01-04 12:34:56+00,851,57.0876865586693,30.4371083,-9.6494944,1.39057542046449,Eric
11078,5,2014-01-04 12:49:49+00,851,-2.747048492408,30.4373238,-9.6494686,1.3606616037795702,Eric
11079,8,2014-01-04 13:04:44+00,851,-108.233754528997,30.437445,-9.6495602,1.68371612809286,Eric
11080,-4,2014-01-04 13:19:42+00,851,-97.22626846989219,30.4374836,-9.6495434,1.11220501707194,Eric
11081,215,2014-01-04 13:34:46+00,851,-36.688172918718706,30.438966999999998,-9.650134300000001,10.957554471687601,Eric
11082,12,2014-01-04 13:50:09+00,851,166.563411253821,30.4399838,-9.6510094,0.104403065089106,Eric
11083,10,2014-01-04 14:06:48+00,851,-125.035421256326,30.437430900000003,-9.6535404,7.7905070438322594,Eric
11084,12,2014-01-04 14:22:05+00,851,-86.75104864349599,30.4361989,-9.648872099999998,0.348855270850248,Eric
11085,28,2014-01-04 14:37:01+00,851,129.11105061358802,30.4402271,-9.6511984,2.2268587741480204,Eric
11086,31,2014-01-04 15:06:52+00,851,-69.9425728037105,30.440286100000005,-9.6513511,1.5133076356114799,Eric
11087,16,2014-01-04 15:21:48+00,851,-66.915085813936,30.4402669,-9.6513829,1.63768128767474,Eric
11088,16,2014-01-04 15:37:00+00,851,-102.55300687814301,30.4402887,-9.6515719,2.03022166277478,Eric
11089,0,2014-01-04 15:52:29+00,851,-110.19407119789699,30.4399913,-9.6511023,0.364005494464026,Eric
11090,-23,2014-01-04 16:07:51+00,851,-109.61442105418301,30.4399049,-9.6510423,1.77002824836216,Eric
11091,-8,2014-01-04 16:22:55+00,851,-34.5721387411879,30.4349123,-9.6581847,1.01950968607463,Eric
11092,-169,2014-01-04 16:37:53+00,851,-156.678974125777,30.4342161,-9.6492,16.2814372829919,Eric
11093,27,2014-01-04 16:52:59+00,851,-75.76304699335999,30.431296000000003,-9.642818400000001,3.05314591855679,Eric
11094,6,2014-01-04 17:08:27+00,851,21.2461065952806,30.4313401,-9.64284,0.0447213595499958,Eric
11095,12,2014-01-04 17:23:24+00,851,-109.348656191553,30.431312800000004,-9.6428364,0.3679673898594821,Eric
11096,11,2014-01-04 17:38:21+00,851,172.543597878437,30.431112,-9.6425546,0.254950975679639,Eric
11097,7,2014-01-04 17:53:16+00,851,-31.6255657348383,30.431130100000004,-9.6425844,0.150332963783729,Eric
11098,67,2014-01-04 18:08:14+00,851,-36.7547532997934,30.4304467,-9.6437259,0.0860232526704263,Eric
11099,44,2014-01-04 18:23:10+00,851,176.07327300413002,30.4300528,-9.643009,0.101980390271856,Eric
11100,25,2014-01-04 18:38:04+00,851,36.9663109890193,30.430230699999996,-9.6429914,0.347850542618522,Eric
11101,9,2014-01-04 18:53:00+00,851,143.967156839166,30.430065999999997,-9.6426418,0.182482875908947,Eric
11102,43,2014-01-04 19:07:56+00,851,156.217622602805,30.429837100000004,-9.6424683,8.003599190364291,Eric
11103,-5,2014-01-04 19:22:54+00,851,-18.6052755810139,30.429922899999998,-9.6425748,2.7830379084734,Eric
11104,31,2014-01-04 19:37:49+00,851,-169.144593888743,30.429901,-9.642608500000001,0.0316227766016838,Eric
11105,12,2014-01-04 19:53:07+00,851,-101.301508546122,30.4299456,-9.6426258,0.15,Eric
11106,11,2014-01-04 20:08:10+00,851,24.975606013039,30.429946299999997,-9.6426416,0.474130783645188,Eric
